k,mag,ang,re,im
1.000000e+00,9.999777e+01,1.800000e+02,-9.999777e+01,0.000000e+00
2.000000e+00,9.999822e+01,1.800000e+02,-9.999822e+01,0.000000e+00
3.000000e+00,9.999895e+01,1.800000e+02,-9.999895e+01,0.000000e+00
4.000000e+00,9.999898e+01,1.800000e+02,-9.999898e+01,0.000000e+00
5.000000e+00,2.783609e+01,1.705700e+02,-2.745992e+01,4.560745e+00
6.000000e+00,2.783609e+01,-1.705700e+02,-2.745992e+01,-4.560745e+00
7.000000e+00,3.719404e+01,1.800000e+02,-3.719404e+01,0.000000e+00
8.000000e+00,3.712062e+01,1.800000e+02,-3.712062e+01,0.000000e+00
9.000000e+00,3.612060e+01,1.800000e+02,-3.612060e+01,0.000000e+00
1.000000e+01,3.585726e+01,1.800000e+02,-3.585726e+01,0.000000e+00
1.100000e+01,3.490183e+01,1.800000e+02,-3.490183e+01,0.000000e+00
1.200000e+01,3.356173e+01,1.800000e+02,-3.356173e+01,0.000000e+00
1.300000e+01,2.990082e+01,1.800000e+02,-2.990082e+01,0.000000e+00
1.400000e+01,1.460814e+01,1.800000e+02,-1.460814e+01,0.000000e+00
1.500000e+01,1.445999e+01,1.800000e+02,-1.445999e+01,0.000000e+00
1.600000e+01,1.423808e+01,1.800000e+02,-1.423808e+01,0.000000e+00
1.700000e+01,1.424723e+01,1.800000e+02,-1.424723e+01,0.000000e+00
1.800000e+01,6.943111e+00,9.411000e+01,-4.976235e-01,6.925256e+00
1.900000e+01,6.943111e+00,-9.411000e+01,-4.976235e-01,-6.925256e+00
2.000000e+01,6.883920e+00,9.409622e+01,-4.917295e-01,6.866335e+00
2.100000e+01,6.883920e+00,-9.409622e+01,-4.917295e-01,-6.866335e+00
2.200000e+01,1.009661e+01,1.800000e+02,-1.009661e+01,0.000000e+00
2.300000e+01,1.007045e+01,1.800000e+02,-1.007045e+01,0.000000e+00
2.400000e+01,1.006989e+01,1.800000e+02,-1.006989e+01,0.000000e+00
2.500000e+01,1.011017e+01,1.800000e+02,-1.011017e+01,0.000000e+00
2.600000e+01,3.717665e+00,9.001507e+01,-9.778195e-04,3.717664e+00
2.700000e+01,3.717665e+00,-9.001507e+01,-9.778195e-04,-3.717664e+00
